ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
96222;"Sillamäe Viru pst Maxima pakiautomaat";0;EE;"Ida-Viru maakond";"Sillamäe linn";NULL;NULL;"Viru puiestee";NULL;35;NULL;27.7907515980728;59.3911826912032;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-15T14:15:48.000+02:00
40201;"Sillamäe postkontor";1;EE;"Ida-Viru maakond";"Sillamäe linn";NULL;NULL;"Ivan Pavlovi tänav";NULL;2a;NULL;27.7776318922008;59.3923611119057;"E-R 10:00-18:00;L 10:00-15:00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-25T15:54:22.000+02:00
46294;"Simuna postipunkt";1;EE;"Lääne-Viru maakond";"Väike-Maarja vald";"Simuna alevik";NULL;"Allika tänav";NULL;1;NULL;26.4006891053408;59.0449613443479;"E-R 9:00-20:00; L,P suletud";NULL;NULL;NULL;NULL;;;;;;2018-05-14T10:19:17.000+03:00
96316;"Sindi Maxima pakiautomaat";0;EE;"Pärnu maakond";"Tori vald";"Sindi linn";NULL;"Pärnu maantee";NULL;57;NULL;24.6595865009784;58.4080034779005;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-22T14:56:59.000+02:00
86701;"Sindi postkontor";1;EE;"Pärnu maakond";"Tori vald";"Sindi linn";NULL;"Jaama tänav";NULL;8;NULL;24.6516479091568;58.4047952151994;"E-R 10:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:58:46.000+02:00
40194;"Sinimäe postipunkt";1;EE;"Ida-Viru maakond";"Narva-Jõesuu linn";"Sinimäe alevik";NULL;"Kesk tänav";NULL;1;NULL;27.8743249399427;59.3742950542635;"T-R 10:00-18:00;L 10:00-14:00;E,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:31:04.000+02:00
9992;"Skrundas ELVI pakomāts";0;LV;Skrunda;"Ventas iela 13, Skrunda,";;;;;;;22.013661;56.673477;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 13:00,izņemšana 9:00";;;;;;;;"Veikala aizmugurē, pretī autoostai";;
77718;"Skuodo MAXIMA Mosėdžio paštomatas (naujas!)";0;LT;Skuodas;"Mosėdžio g. 2, Skuodas";;;;;;;21.531389;56.267776;;;;;;;;;;"Paštomatą rasite lauke prie sienos iš Mosėdžio g. pusės";
9142;"Slokas T/C Liedags pakomāts";0;LV;Jūrmala;"Ventspils šoseja 32, Jūrmala";;;;;;;23.617794;56.946816;"P-Pk.piegāde 12:00, izņemšana 15:00 Sestdienās piegāde 14:00,izņemšana 12:00";;;;;;;;"Blakus T/C centrālajai ieejai";;
9955;"Smiltenes T/C Centrs pakomāts";0;LV;Smiltene;"Baznīcas laukums 2, Smiltene";;;;;;;25.903996;57.42392;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 16:00,izņemšana 10:00";;;;;;;;"Pa kreisi no T/C ieejas";;
43094;"Sonda postipunkt";1;EE;"Ida-Viru maakond";"Lüganuse vald";"Sonda alevik";NULL;"Uljaste tee";NULL;2;NULL;26.8450850865848;59.3500159134805;"E-R 9:00-20:00; L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:31:17.000+02:00
74493;"Soodla postipunkt";1;EE;"Harju maakond";"Anija vald";"Soodla küla";NULL;NULL;Poe;NULL;NULL;25.3645523655143;59.3871321629475;"E-L 8:00-19:00;P 10:00-17:00";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:31:48.000+02:00
9139;"Strenču TOP pakomāts";0;LV;Strenči;"Valkas iela 2, Strenči";;;;;;;25.688806;57.627043;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 14:00,izņemšana 10:00";;;;;;;;"Blakus T/C centrālajai ieejai";;
71500;"Suure-Jaani postkontor";1;EE;"Viljandi maakond";"Põhja-Sakala vald";"Suure-Jaani linn";NULL;"Pärnu tänav";NULL;3;NULL;25.465321793878;58.5363088277092;"E,T,N,R 9:00-14:30;K 13:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-04T11:38:17.000+02:00
44291;"Sõmeru postipunkt";1;EE;"Lääne-Viru maakond";"Rakvere vald";"Sõmeru alevik";NULL;"Puiestee tänav";NULL;6;NULL;26.4338310767402;59.3612259825538;"E-L 09:00-19:00;P 10:00-18:00";NULL;NULL;NULL;NULL;;;;;;2018-05-14T10:19:31.000+03:00
96071;"Tabasalu Rimi pakiautomaat";0;EE;"Harju maakond";"Harku vald";"Tabasalu alevik";NULL;"Klooga maantee";NULL;10b;NULL;24.5431323508739;59.4299386899195;NULL;NULL;NULL;NULL;NULL;;;;;;2017-01-17T12:31:12.000+02:00
76991;"Tabasalu postkontor";1;EE;"Harju maakond";"Harku vald";"Tabasalu alevik";NULL;"Klooga maantee";NULL;10b;NULL;24.5439588536894;59.430149820276;"E-R 10:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:30:08.000+02:00
96212;"Tabivere Saadjärve A ja O pakiautomaat";0;EE;"Tartu maakond";"Tartu vald";"Tabivere alevik";NULL;"Kalda tänav";NULL;1;NULL;26.6000495725714;58.5520828170789;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-28T17:06:42.000+02:00
49101;"Tabivere postkontor";1;EE;"Tartu maakond";"Tartu vald";"Tabivere alevik";NULL;"Kalda tänav";NULL;1;NULL;26.5997868011996;58.5520878142211;"E,T,N,R 9:00-14:00;K 9:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-11T14:37:09.000+02:00
90894;"Taebla postipunkt";1;EE;"Lääne maakond";"Lääne-Nigula vald";"Taebla alevik";NULL;"Lasteaia tänav";NULL;11;NULL;23.7447241138576;58.9535672390663;"E 13:00-17:00;T 13:00-19:00;N 9:00-15:00;R 9:00-14:00;K,L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-21T09:24:29.000+02:00
63291;"Taevaskoja postipunkt";1;EE;"Põlva maakond";"Põlva vald";"Taevaskoja küla";NULL;"Neitsikoopa tee";NULL;10;NULL;27.044751792763;58.1001540675565;"E-R 10:00-14:00;L,P suletud";"14.03 - 5.04.19 suletud";05.04.2019;NULL;NULL;;;;;;2019-02-18T15:21:52.000+02:00
86194;"Tali postipunkt";1;EE;"Pärnu maakond";"Saarde vald";"Tali küla";NULL;"Kase tee";NULL;5;NULL;24.7841700761808;58.0613153377571;"E-R 08.00-15.00;L-P suletud";NULL;NULL;NULL;NULL;;;;;;2018-09-11T13:47:43.000+03:00
96003;"Tallinna Akadeemia Konsumi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Akadeemia tee";NULL;35;NULL;24.6553538479279;59.4033380721351;NULL;NULL;NULL;NULL;NULL;;;;;;2016-10-03T10:41:24.000+03:00
96133;"Tallinna Arsenali keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;"Erika tänav";NULL;14;NULL;24.7162896823135;59.4513443444947;NULL;NULL;NULL;NULL;NULL;;;;;;2017-04-18T08:38:54.000+03:00
96001;"Tallinna Balti Jaama pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;Toompuiestee;NULL;37;NULL;24.7376050481817;59.4399914615145;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T13:20:21.000+02:00
96219;"Tallinna Coca-Cola Plaza pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Hobujaama tänav";NULL;5;NULL;24.7563933983709;59.4382776734792;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-14T18:03:00.000+02:00
96216;"Tallinna Ehitajate tee Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Ehitajate tee";NULL;41;NULL;24.6685833055983;59.4017679482992;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-23T14:03:19.000+02:00
96303;"Tallinna Ehitajate tee Maxima XXX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Ehitajate tee";NULL;148;NULL;24.6516211793843;59.4218197854296;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-13T13:57:19.000+02:00
96111;"Tallinna Haabersti RIMI pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Haabersti tänav";NULL;1;NULL;24.6439380070648;59.4249638061715;NULL;NULL;NULL;NULL;NULL;;;;;;2015-07-23T12:24:54.000+03:00
96202;"Tallinna Idakeskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Punane tänav";NULL;16;NULL;24.8240637230533;59.4323032919233;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-06T21:51:42.000+02:00
96195;"Tallinna Juhkentali Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Juhkentali tänav";NULL;35;NULL;24.7700379839443;59.427553758055;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-19T22:32:59.000+02:00
96016;"Tallinna Järve Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";NULL;"Pärnu maantee";NULL;238;NULL;24.7212358137283;59.3927909086697;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T13:19:51.000+02:00
96138;"Tallinna Järveotsa Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Järveotsa tee";NULL;35b;NULL;24.6406383921117;59.4073699996164;NULL;NULL;NULL;NULL;NULL;;;;;;2018-01-17T15:18:39.000+02:00
96018;"Tallinna Kadaka Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Kadaka tee";NULL;56a;NULL;24.6667342703843;59.4124699443037;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:43:34.000+02:00
96015;"Tallinna Kakumäe Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Rannamõisa tee";NULL;6;NULL;24.6269510170115;59.4282090062248;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:44:04.000+02:00
96190;"Tallinna Kivila Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Kivila tänav";NULL;26;NULL;24.8726459911093;59.4437081061581;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-22T15:02:08.000+02:00
96069;"Tallinna Kolde Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;"Sõle tänav";NULL;27;NULL;24.7074320477308;59.4387603943073;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-16T20:45:27.000+02:00
96226;"Tallinna Kollase keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Õismäe tee";NULL;107;NULL;24.6370868496343;59.4114020928912;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-13T13:56:58.000+02:00
96007;"Tallinna Kristiine Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";NULL;"Endla tänav";NULL;45;NULL;24.7250735729694;59.4268784518549;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T12:58:38.000+02:00
96162;"Tallinna Kärberi Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Kristjan Kärberi tänav";NULL;20a;NULL;24.8820680761566;59.4455996313911;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-12T16:05:22.000+02:00
96135;"Tallinna Lasnamäe Centrumi A pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Mustakivi tee";NULL;13;NULL;24.864181390105;59.4403754720511;NULL;NULL;NULL;NULL;NULL;;;;;;2018-05-15T16:02:27.000+03:00
96041;"Tallinna Lasnamäe Centrumi B pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Mustakivi tee";NULL;13;NULL;24.8632733586862;59.4396910596829;NULL;NULL;NULL;NULL;NULL;;;;;;2018-05-15T16:01:42.000+03:00
96066;"Tallinna Lasnamäe Prisma pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Mustakivi tee";NULL;17;NULL;24.8627007113328;59.4432940763388;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:45:54.000+02:00
96180;"Tallinna Lastekodu Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Lastekodu tänav";NULL;14;NULL;24.7679903132424;59.430264163196;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-05T16:20:48.000+02:00
96080;"Tallinna Lauluväljaku Maxima pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Juhan Smuuli tee";NULL;9;NULL;24.8229061300234;59.4437955944286;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:46:24.000+02:00
96116;"Tallinna Linnamäe Maxima XXX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Linnamäe tee";NULL;57;NULL;24.8813688105373;59.4498847151661;NULL;NULL;NULL;NULL;NULL;;;;;;2016-05-18T09:30:18.000+03:00
96194;"Tallinna Läänemere Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Läänemere tee";NULL;2c;NULL;24.861733239269;59.4508849421571;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-21T17:44:27.000+02:00
96173;"Tallinna Läänemere Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Läänemere tee";NULL;28;NULL;24.875310095042;59.4530059142075;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-05T16:19:44.000+02:00
96086;"Tallinna Magdaleena pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Pärnu maantee";NULL;106;NULL;24.7392941950706;59.4155906201974;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:47:00.000+02:00
96056;"Tallinna Magistrali Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Sõpruse puiestee";NULL;201;NULL;24.6977766387338;59.4019288281152;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T13:02:37.000+02:00
96098;"Tallinna Marienthali Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";NULL;"Mustamäe tee";NULL;16;NULL;24.6962209399681;59.4228445593028;NULL;NULL;NULL;NULL;NULL;;;;;;2018-06-11T10:13:39.000+03:00
96129;"Tallinna Merimetsa Selveri pakiautomaa";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;"Paldiski maantee";NULL;56;NULL;24.6977609323746;59.430187324667;NULL;NULL;NULL;NULL;NULL;;;;;;2016-07-20T08:24:10.000+03:00
96010;"Tallinna Mustakivi Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Mahtra tänav";NULL;1;NULL;24.8741799718436;59.4420783062288;NULL;NULL;NULL;NULL;NULL;;;;;;2018-06-11T10:22:47.000+03:00
96141;"Tallinna Mustamäe Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"A. H. Tammsaare tee";NULL;104a;NULL;24.6887664924997;59.4085783062425;NULL;NULL;NULL;NULL;NULL;;;;;;2018-01-17T15:34:44.000+02:00
96115;"Tallinna Mustika Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Karjavälja tänav";NULL;4;NULL;24.6823768123771;59.4102238825836;NULL;NULL;NULL;NULL;NULL;;;;;;2018-07-04T15:21:38.000+03:00
96174;"Tallinna Nautica Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Ahtri tänav";NULL;9;NULL;24.7620618259376;59.4405702559923;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-16T17:59:05.000+02:00
96004;"Tallinna Nurmenuku pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Õismäe tee";NULL;1b;NULL;24.6546876300526;59.4136812998237;NULL;NULL;NULL;NULL;NULL;;;;;;2017-10-03T14:51:32.000+03:00
96327;"Tallinna Nõmme tee Maxima pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";NULL;"Nõmme tee";NULL;23;NULL;24.722171134827;59.4182692326242;NULL;NULL;NULL;NULL;NULL;;;;;;2018-12-04T13:57:59.000+02:00
96101;"Tallinna Nõmme turu pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";NULL;"Turu plats";NULL;8;NULL;24.6844523202871;59.3886830955898;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:53:39.000+02:00
96193;"Tallinna Paasiku Grossi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Paasiku tänav";NULL;2a;NULL;24.8451120190899;59.4483992817934;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-23T14:00:07.000+02:00
96131;"Tallinna Paepargi Maxima XX pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Paepargi tänav";NULL;57;NULL;24.8111051877683;59.4350797960603;NULL;NULL;NULL;NULL;NULL;;;;;;2016-07-20T08:25:04.000+03:00
96146;"Tallinna Pallasti pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Pallasti tänav";NULL;28;NULL;24.7924159716737;59.4301911659442;NULL;NULL;NULL;NULL;NULL;;;;;;2018-03-29T15:17:57.000+03:00
96017;"Tallinna Pelgulinna Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;"Sõle tänav";NULL;51;NULL;24.7008512556423;59.444863946561;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T13:20:46.000+02:00
96317;"Tallinna Peterburi tee 34/4 pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Peterburi tee";NULL;34;NULL;24.8067267393788;59.4257216908768;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-19T22:40:23.000+02:00
96192;"Tallinna Peterburi tee 98 Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Peterburi tee";NULL;98;NULL;24.9002531839296;59.4408328645229;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-19T22:37:52.000+02:00
96205;"Tallinna Pirita Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Pirita linnaosa";NULL;"Merivälja tee";NULL;24;NULL;24.8354311567182;59.4686370700438;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-20T21:58:33.000+02:00
96012;"Tallinna Pirita Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Pirita linnaosa";NULL;"Rummu tee";NULL;4;NULL;24.8277992113114;59.4625850532476;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T13:21:31.000+02:00
96083;"Tallinna Punase Selveri pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Punane tänav";NULL;46;NULL;24.8412982288966;59.4352157582021;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:55:08.000+02:00
96304;"Tallinna Pärnu mnt 390b Maxima pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";NULL;"Pärnu maantee";NULL;390;NULL;24.6603596100526;59.3808187800135;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-28T16:59:56.000+02:00
96008;"Tallinna Pääsküla RIMI pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";NULL;"Pärnu maantee";NULL;453e;NULL;24.6311304147451;59.3600693275023;NULL;NULL;NULL;NULL;NULL;;;;;;2015-12-22T14:09:39.000+02:00
96181;"Tallinna Põhja Neste pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;"Soo tänav";NULL;1;NULL;24.7433462398138;59.4444916353556;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-12T16:04:55.000+02:00
96084;"Tallinna Raudalu Konsumi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";NULL;"Viljandi maantee";NULL;41a;NULL;24.7599474974999;59.3663529373775;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:56:24.000+02:00
96005;"Tallinna Rocca al Mare pakiautomaat";0;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Paldiski maantee";NULL;102;NULL;24.6503924843672;59.4258153749897;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T12:59:21.000+02:00
96009;"Tallinna Sikupilli pakiautomaat";0;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Tartu maantee";NULL;87;NULL;24.7851897032742;59.425999607918;NULL;NULL;NULL;NULL;NULL;;;;;;2018-06-11T10:24:56.000+03:00
96140;"Tallinna Solaris Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Estonia puiestee";NULL;9;NULL;24.7517240673566;59.4336267018821;NULL;NULL;NULL;NULL;NULL;;;;;;2018-07-04T15:55:03.000+03:00
96057;"Tallinna Stockmanni pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kesklinna linnaosa";NULL;"Liivalaia tänav";NULL;53;NULL;24.7614695712152;59.4323049520834;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T08:58:29.000+02:00
96154;"Tallinna Stroomi Keskuse pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;"Tuulemaa tänav";NULL;20;NULL;24.692614974256;59.4473493372825;NULL;NULL;NULL;NULL;NULL;;;;;;2018-05-30T09:13:09.000+03:00
96166;"Tallinna Sõle Rimi (Paavli 10) pakiautomaat";0;EE;"Harju maakond";Tallinn;"Põhja-Tallinna linnaosa";NULL;"Paavli tänav";NULL;10;NULL;24.7023245632887;59.4469291621109;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-28T22:43:44.000+02:00
96014;"Tallinna Sõpruse Rimi pakiautomaat";0;EE;"Harju maakond";Tallinn;"Kristiine linnaosa";NULL;"Sõpruse puiestee";NULL;174;NULL;24.7069173833919;59.4145602451992;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T11:10:27.000+02:00
